fname,spoof,eye,sequenceid
0303_PRNT_R_10.png,1,R,0303_10
0303_PRNT_R_11.png,1,R,0303_11
0303_PRNT_R_12.png,1,R,0303_12
0303_PRNT_R_13.png,1,R,0303_13
0303_PRNT_R_14.png,1,R,0303_14
0303_PRNT_R_15.png,1,R,0303_15
0303_PRNT_R_16.png,1,R,0303_16
0303_PRNT_R_17.png,1,R,0303_17
0303_PRNT_R_18.png,1,R,0303_18
0303_PRNT_R_19.png,1,R,0303_19
0303_PRNT_R_1.png,1,R,0303_1
0303_PRNT_R_20.png,1,R,0303_20
0303_PRNT_R_21.png,1,R,0303_21
0303_PRNT_R_22.png,1,R,0303_22
0303_PRNT_R_23.png,1,R,0303_23
0303_PRNT_R_24.png,1,R,0303_24
0303_PRNT_R_25.png,1,R,0303_25
0303_PRNT_R_26.png,1,R,0303_26
0303_PRNT_R_27.png,1,R,0303_27
0303_PRNT_R_28.png,1,R,0303_28
0303_PRNT_R_29.png,1,R,0303_29
0303_PRNT_R_2.png,1,R,0303_2
0303_PRNT_R_30.png,1,R,0303_30
0303_PRNT_R_31.png,1,R,0303_31
0303_PRNT_R_32.png,1,R,0303_32
0303_PRNT_R_33.png,1,R,0303_33
0303_PRNT_R_34.png,1,R,0303_34
0303_PRNT_R_35.png,1,R,0303_35
0303_PRNT_R_36.png,1,R,0303_36
0303_PRNT_R_37.png,1,R,0303_37
0303_PRNT_R_38.png,1,R,0303_38
0303_PRNT_R_39.png,1,R,0303_39
0303_PRNT_R_3.png,1,R,0303_3
0303_PRNT_R_40.png,1,R,0303_40
0303_PRNT_R_4.png,1,R,0303_4
0303_PRNT_R_5.png,1,R,0303_5
0303_PRNT_R_6.png,1,R,0303_6
0303_PRNT_R_7.png,1,R,0303_7
0303_PRNT_R_8.png,1,R,0303_8
0303_PRNT_R_9.png,1,R,0303_9
0303_REAL_L_10.png,0,L,0303_10
0303_REAL_L_11.png,0,L,0303_11
0303_REAL_L_12.png,0,L,0303_12
0303_REAL_L_13.png,0,L,0303_13
0303_REAL_L_14.png,0,L,0303_14
0303_REAL_L_15.png,0,L,0303_15
0303_REAL_L_16.png,0,L,0303_16
0303_REAL_L_17.png,0,L,0303_17
0303_REAL_L_18.png,0,L,0303_18
0303_REAL_L_19.png,0,L,0303_19
0303_REAL_L_1.png,0,L,0303_1
0303_REAL_L_20.png,0,L,0303_20
0303_REAL_L_2.png,0,L,0303_2
0303_REAL_L_3.png,0,L,0303_3
0303_REAL_L_4.png,0,L,0303_4
0303_REAL_L_5.png,0,L,0303_5
0303_REAL_L_6.png,0,L,0303_6
0303_REAL_L_7.png,0,L,0303_7
0303_REAL_L_8.png,0,L,0303_8
0303_REAL_L_9.png,0,L,0303_9
0303_REAL_R_10.png,0,R,0303_10
0303_REAL_R_11.png,0,R,0303_11
0303_REAL_R_12.png,0,R,0303_12
0303_REAL_R_13.png,0,R,0303_13
0303_REAL_R_14.png,0,R,0303_14
0303_REAL_R_15.png,0,R,0303_15
0303_REAL_R_16.png,0,R,0303_16
0303_REAL_R_17.png,0,R,0303_17
0303_REAL_R_18.png,0,R,0303_18
0303_REAL_R_19.png,0,R,0303_19
0303_REAL_R_1.png,0,R,0303_1
0303_REAL_R_20.png,0,R,0303_20
0303_REAL_R_2.png,0,R,0303_2
0303_REAL_R_3.png,0,R,0303_3
0303_REAL_R_4.png,0,R,0303_4
0303_REAL_R_5.png,0,R,0303_5
0303_REAL_R_6.png,0,R,0303_6
0303_REAL_R_7.png,0,R,0303_7
0303_REAL_R_8.png,0,R,0303_8
0303_REAL_R_9.png,0,R,0303_9
0304_PRNT_L_10.png,1,L,0304_10
0304_PRNT_L_11.png,1,L,0304_11
0304_PRNT_L_12.png,1,L,0304_12
0304_PRNT_L_13.png,1,L,0304_13
0304_PRNT_L_14.png,1,L,0304_14
0304_PRNT_L_15.png,1,L,0304_15
0304_PRNT_L_16.png,1,L,0304_16
0304_PRNT_L_17.png,1,L,0304_17
0304_PRNT_L_18.png,1,L,0304_18
0304_PRNT_L_19.png,1,L,0304_19
0304_PRNT_L_1.png,1,L,0304_1
0304_PRNT_L_20.png,1,L,0304_20
0304_PRNT_L_2.png,1,L,0304_2
0304_PRNT_L_3.png,1,L,0304_3
0304_PRNT_L_4.png,1,L,0304_4
0304_PRNT_L_5.png,1,L,0304_5
0304_PRNT_L_6.png,1,L,0304_6
0304_PRNT_L_7.png,1,L,0304_7
0304_PRNT_L_8.png,1,L,0304_8
0304_PRNT_L_9.png,1,L,0304_9
0304_PRNT_R_10.png,1,R,0304_10
0304_PRNT_R_11.png,1,R,0304_11
0304_PRNT_R_12.png,1,R,0304_12
0304_PRNT_R_13.png,1,R,0304_13
0304_PRNT_R_14.png,1,R,0304_14
0304_PRNT_R_15.png,1,R,0304_15
0304_PRNT_R_16.png,1,R,0304_16
0304_PRNT_R_17.png,1,R,0304_17
0304_PRNT_R_18.png,1,R,0304_18
0304_PRNT_R_19.png,1,R,0304_19
0304_PRNT_R_1.png,1,R,0304_1
0304_PRNT_R_20.png,1,R,0304_20
0304_PRNT_R_2.png,1,R,0304_2
0304_PRNT_R_3.png,1,R,0304_3
0304_PRNT_R_4.png,1,R,0304_4
0304_PRNT_R_5.png,1,R,0304_5
0304_PRNT_R_6.png,1,R,0304_6
0304_PRNT_R_7.png,1,R,0304_7
0304_PRNT_R_8.png,1,R,0304_8
0304_PRNT_R_9.png,1,R,0304_9
0304_REAL_L_10.png,0,L,0304_10
0304_REAL_L_11.png,0,L,0304_11
0304_REAL_L_12.png,0,L,0304_12
0304_REAL_L_13.png,0,L,0304_13
0304_REAL_L_14.png,0,L,0304_14
0304_REAL_L_15.png,0,L,0304_15
0304_REAL_L_16.png,0,L,0304_16
0304_REAL_L_17.png,0,L,0304_17
0304_REAL_L_18.png,0,L,0304_18
0304_REAL_L_19.png,0,L,0304_19
0304_REAL_L_1.png,0,L,0304_1
0304_REAL_L_20.png,0,L,0304_20
0304_REAL_L_2.png,0,L,0304_2
0304_REAL_L_3.png,0,L,0304_3
0304_REAL_L_4.png,0,L,0304_4
0304_REAL_L_5.png,0,L,0304_5
0304_REAL_L_6.png,0,L,0304_6
0304_REAL_L_7.png,0,L,0304_7
0304_REAL_L_8.png,0,L,0304_8
0304_REAL_L_9.png,0,L,0304_9
0304_REAL_R_10.png,0,R,0304_10
0304_REAL_R_11.png,0,R,0304_11
0304_REAL_R_12.png,0,R,0304_12
0304_REAL_R_13.png,0,R,0304_13
0304_REAL_R_14.png,0,R,0304_14
0304_REAL_R_15.png,0,R,0304_15
0304_REAL_R_16.png,0,R,0304_16
0304_REAL_R_17.png,0,R,0304_17
0304_REAL_R_18.png,0,R,0304_18
0304_REAL_R_19.png,0,R,0304_19
0304_REAL_R_1.png,0,R,0304_1
0304_REAL_R_20.png,0,R,0304_20
0304_REAL_R_2.png,0,R,0304_2
0304_REAL_R_3.png,0,R,0304_3
0304_REAL_R_4.png,0,R,0304_4
0304_REAL_R_5.png,0,R,0304_5
0304_REAL_R_6.png,0,R,0304_6
0304_REAL_R_7.png,0,R,0304_7
0304_REAL_R_8.png,0,R,0304_8
0304_REAL_R_9.png,0,R,0304_9
0305_PRNT_L_10.png,1,L,0305_10
0305_PRNT_L_11.png,1,L,0305_11
0305_PRNT_L_12.png,1,L,0305_12
0305_PRNT_L_13.png,1,L,0305_13
0305_PRNT_L_14.png,1,L,0305_14
0305_PRNT_L_15.png,1,L,0305_15
0305_PRNT_L_16.png,1,L,0305_16
0305_PRNT_L_17.png,1,L,0305_17
0305_PRNT_L_18.png,1,L,0305_18
0305_PRNT_L_19.png,1,L,0305_19
0305_PRNT_L_1.png,1,L,0305_1
0305_PRNT_L_20.png,1,L,0305_20
0305_PRNT_L_2.png,1,L,0305_2
0305_PRNT_L_3.png,1,L,0305_3
0305_PRNT_L_4.png,1,L,0305_4
0305_PRNT_L_5.png,1,L,0305_5
0305_PRNT_L_6.png,1,L,0305_6
0305_PRNT_L_7.png,1,L,0305_7
0305_PRNT_L_8.png,1,L,0305_8
0305_PRNT_L_9.png,1,L,0305_9
0305_PRNT_R_10.png,1,R,0305_10
0305_PRNT_R_11.png,1,R,0305_11
0305_PRNT_R_12.png,1,R,0305_12
0305_PRNT_R_13.png,1,R,0305_13
0305_PRNT_R_14.png,1,R,0305_14
0305_PRNT_R_15.png,1,R,0305_15
0305_PRNT_R_16.png,1,R,0305_16
0305_PRNT_R_17.png,1,R,0305_17
0305_PRNT_R_18.png,1,R,0305_18
0305_PRNT_R_19.png,1,R,0305_19
0305_PRNT_R_1.png,1,R,0305_1
0305_PRNT_R_20.png,1,R,0305_20
0305_PRNT_R_2.png,1,R,0305_2
0305_PRNT_R_3.png,1,R,0305_3
0305_PRNT_R_4.png,1,R,0305_4
0305_PRNT_R_5.png,1,R,0305_5
0305_PRNT_R_6.png,1,R,0305_6
0305_PRNT_R_7.png,1,R,0305_7
0305_PRNT_R_8.png,1,R,0305_8
0305_PRNT_R_9.png,1,R,0305_9
0305_REAL_L_10.png,0,L,0305_10
0305_REAL_L_11.png,0,L,0305_11
0305_REAL_L_12.png,0,L,0305_12
0305_REAL_L_13.png,0,L,0305_13
0305_REAL_L_14.png,0,L,0305_14
0305_REAL_L_15.png,0,L,0305_15
0305_REAL_L_16.png,0,L,0305_16
0305_REAL_L_17.png,0,L,0305_17
0305_REAL_L_18.png,0,L,0305_18
0305_REAL_L_19.png,0,L,0305_19
0305_REAL_L_1.png,0,L,0305_1
0305_REAL_L_20.png,0,L,0305_20
0305_REAL_L_2.png,0,L,0305_2
0305_REAL_L_3.png,0,L,0305_3
0305_REAL_L_4.png,0,L,0305_4
0305_REAL_L_5.png,0,L,0305_5
0305_REAL_L_6.png,0,L,0305_6
0305_REAL_L_7.png,0,L,0305_7
0305_REAL_L_8.png,0,L,0305_8
0305_REAL_L_9.png,0,L,0305_9
0305_REAL_R_10.png,0,R,0305_10
0305_REAL_R_11.png,0,R,0305_11
0305_REAL_R_12.png,0,R,0305_12
0305_REAL_R_13.png,0,R,0305_13
0305_REAL_R_14.png,0,R,0305_14
0305_REAL_R_15.png,0,R,0305_15
0305_REAL_R_16.png,0,R,0305_16
0305_REAL_R_17.png,0,R,0305_17
0305_REAL_R_18.png,0,R,0305_18
0305_REAL_R_19.png,0,R,0305_19
0305_REAL_R_1.png,0,R,0305_1
0305_REAL_R_20.png,0,R,0305_20
0305_REAL_R_2.png,0,R,0305_2
0305_REAL_R_3.png,0,R,0305_3
0305_REAL_R_4.png,0,R,0305_4
0305_REAL_R_5.png,0,R,0305_5
0305_REAL_R_6.png,0,R,0305_6
0305_REAL_R_7.png,0,R,0305_7
0305_REAL_R_8.png,0,R,0305_8
0305_REAL_R_9.png,0,R,0305_9
0306_PRNT_L_10.png,1,L,0306_10
0306_PRNT_L_11.png,1,L,0306_11
0306_PRNT_L_12.png,1,L,0306_12
0306_PRNT_L_13.png,1,L,0306_13
0306_PRNT_L_14.png,1,L,0306_14
0306_PRNT_L_15.png,1,L,0306_15
0306_PRNT_L_16.png,1,L,0306_16
0306_PRNT_L_17.png,1,L,0306_17
0306_PRNT_L_18.png,1,L,0306_18
0306_PRNT_L_19.png,1,L,0306_19
0306_PRNT_L_1.png,1,L,0306_1
0306_PRNT_L_20.png,1,L,0306_20
0306_PRNT_L_21.png,1,L,0306_21
0306_PRNT_L_22.png,1,L,0306_22
0306_PRNT_L_23.png,1,L,0306_23
0306_PRNT_L_24.png,1,L,0306_24
0306_PRNT_L_25.png,1,L,0306_25
0306_PRNT_L_26.png,1,L,0306_26
0306_PRNT_L_27.png,1,L,0306_27
0306_PRNT_L_28.png,1,L,0306_28
0306_PRNT_L_29.png,1,L,0306_29
0306_PRNT_L_2.png,1,L,0306_2
0306_PRNT_L_30.png,1,L,0306_30
0306_PRNT_L_31.png,1,L,0306_31
0306_PRNT_L_32.png,1,L,0306_32
0306_PRNT_L_33.png,1,L,0306_33
0306_PRNT_L_34.png,1,L,0306_34
0306_PRNT_L_35.png,1,L,0306_35
0306_PRNT_L_36.png,1,L,0306_36
0306_PRNT_L_37.png,1,L,0306_37
0306_PRNT_L_38.png,1,L,0306_38
0306_PRNT_L_39.png,1,L,0306_39
0306_PRNT_L_3.png,1,L,0306_3
0306_PRNT_L_40.png,1,L,0306_40
0306_PRNT_L_41.png,1,L,0306_41
0306_PRNT_L_42.png,1,L,0306_42
0306_PRNT_L_43.png,1,L,0306_43
0306_PRNT_L_44.png,1,L,0306_44
0306_PRNT_L_4.png,1,L,0306_4
0306_PRNT_L_5.png,1,L,0306_5
0306_PRNT_L_6.png,1,L,0306_6
0306_PRNT_L_7.png,1,L,0306_7
0306_PRNT_L_8.png,1,L,0306_8
0306_PRNT_L_9.png,1,L,0306_9
0306_PRNT_R_10.png,1,R,0306_10
0306_PRNT_R_11.png,1,R,0306_11
0306_PRNT_R_12.png,1,R,0306_12
0306_PRNT_R_13.png,1,R,0306_13
0306_PRNT_R_14.png,1,R,0306_14
0306_PRNT_R_15.png,1,R,0306_15
0306_PRNT_R_16.png,1,R,0306_16
0306_PRNT_R_17.png,1,R,0306_17
0306_PRNT_R_18.png,1,R,0306_18
0306_PRNT_R_19.png,1,R,0306_19
0306_PRNT_R_1.png,1,R,0306_1
0306_PRNT_R_20.png,1,R,0306_20
0306_PRNT_R_21.png,1,R,0306_21
0306_PRNT_R_22.png,1,R,0306_22
0306_PRNT_R_23.png,1,R,0306_23
0306_PRNT_R_24.png,1,R,0306_24
0306_PRNT_R_25.png,1,R,0306_25
0306_PRNT_R_26.png,1,R,0306_26
0306_PRNT_R_27.png,1,R,0306_27
0306_PRNT_R_28.png,1,R,0306_28
0306_PRNT_R_29.png,1,R,0306_29
0306_PRNT_R_2.png,1,R,0306_2
0306_PRNT_R_30.png,1,R,0306_30
0306_PRNT_R_31.png,1,R,0306_31
0306_PRNT_R_32.png,1,R,0306_32
0306_PRNT_R_33.png,1,R,0306_33
0306_PRNT_R_34.png,1,R,0306_34
0306_PRNT_R_35.png,1,R,0306_35
0306_PRNT_R_36.png,1,R,0306_36
0306_PRNT_R_37.png,1,R,0306_37
0306_PRNT_R_38.png,1,R,0306_38
0306_PRNT_R_39.png,1,R,0306_39
0306_PRNT_R_3.png,1,R,0306_3
0306_PRNT_R_40.png,1,R,0306_40
0306_PRNT_R_41.png,1,R,0306_41
0306_PRNT_R_42.png,1,R,0306_42
0306_PRNT_R_43.png,1,R,0306_43
0306_PRNT_R_44.png,1,R,0306_44
0306_PRNT_R_45.png,1,R,0306_45
0306_PRNT_R_46.png,1,R,0306_46
0306_PRNT_R_4.png,1,R,0306_4
0306_PRNT_R_5.png,1,R,0306_5
0306_PRNT_R_6.png,1,R,0306_6
0306_PRNT_R_7.png,1,R,0306_7
0306_PRNT_R_8.png,1,R,0306_8
0306_PRNT_R_9.png,1,R,0306_9
0306_REAL_L_10.png,0,L,0306_10
0306_REAL_L_11.png,0,L,0306_11
0306_REAL_L_12.png,0,L,0306_12
0306_REAL_L_13.png,0,L,0306_13
0306_REAL_L_14.png,0,L,0306_14
0306_REAL_L_15.png,0,L,0306_15
0306_REAL_L_16.png,0,L,0306_16
0306_REAL_L_17.png,0,L,0306_17
0306_REAL_L_18.png,0,L,0306_18
0306_REAL_L_19.png,0,L,0306_19
0306_REAL_L_1.png,0,L,0306_1
0306_REAL_L_20.png,0,L,0306_20
0306_REAL_L_21.png,0,L,0306_21
0306_REAL_L_22.png,0,L,0306_22
0306_REAL_L_2.png,0,L,0306_2
0306_REAL_L_3.png,0,L,0306_3
0306_REAL_L_4.png,0,L,0306_4
0306_REAL_L_5.png,0,L,0306_5
0306_REAL_L_6.png,0,L,0306_6
0306_REAL_L_7.png,0,L,0306_7
0306_REAL_L_8.png,0,L,0306_8
0306_REAL_L_9.png,0,L,0306_9
0306_REAL_R_10.png,0,R,0306_10
0306_REAL_R_11.png,0,R,0306_11
0306_REAL_R_12.png,0,R,0306_12
0306_REAL_R_13.png,0,R,0306_13
0306_REAL_R_14.png,0,R,0306_14
0306_REAL_R_15.png,0,R,0306_15
0306_REAL_R_16.png,0,R,0306_16
0306_REAL_R_17.png,0,R,0306_17
0306_REAL_R_18.png,0,R,0306_18
0306_REAL_R_19.png,0,R,0306_19
0306_REAL_R_1.png,0,R,0306_1
0306_REAL_R_20.png,0,R,0306_20
0306_REAL_R_2.png,0,R,0306_2
0306_REAL_R_3.png,0,R,0306_3
0306_REAL_R_4.png,0,R,0306_4
0306_REAL_R_5.png,0,R,0306_5
0306_REAL_R_6.png,0,R,0306_6
0306_REAL_R_7.png,0,R,0306_7
0306_REAL_R_8.png,0,R,0306_8
0306_REAL_R_9.png,0,R,0306_9
0307_PRNT_L_10.png,1,L,0307_10
0307_PRNT_L_11.png,1,L,0307_11
0307_PRNT_L_12.png,1,L,0307_12
0307_PRNT_L_13.png,1,L,0307_13
0307_PRNT_L_14.png,1,L,0307_14
0307_PRNT_L_15.png,1,L,0307_15
0307_PRNT_L_16.png,1,L,0307_16
0307_PRNT_L_17.png,1,L,0307_17
0307_PRNT_L_18.png,1,L,0307_18
0307_PRNT_L_19.png,1,L,0307_19
0307_PRNT_L_1.png,1,L,0307_1
0307_PRNT_L_20.png,1,L,0307_20
0307_PRNT_L_21.png,1,L,0307_21
0307_PRNT_L_22.png,1,L,0307_22
0307_PRNT_L_23.png,1,L,0307_23
0307_PRNT_L_24.png,1,L,0307_24
0307_PRNT_L_25.png,1,L,0307_25
0307_PRNT_L_26.png,1,L,0307_26
0307_PRNT_L_27.png,1,L,0307_27
0307_PRNT_L_28.png,1,L,0307_28
0307_PRNT_L_29.png,1,L,0307_29
0307_PRNT_L_2.png,1,L,0307_2
0307_PRNT_L_30.png,1,L,0307_30
0307_PRNT_L_31.png,1,L,0307_31
0307_PRNT_L_32.png,1,L,0307_32
0307_PRNT_L_33.png,1,L,0307_33
0307_PRNT_L_34.png,1,L,0307_34
0307_PRNT_L_35.png,1,L,0307_35
0307_PRNT_L_36.png,1,L,0307_36
0307_PRNT_L_37.png,1,L,0307_37
0307_PRNT_L_38.png,1,L,0307_38
0307_PRNT_L_39.png,1,L,0307_39
0307_PRNT_L_3.png,1,L,0307_3
0307_PRNT_L_40.png,1,L,0307_40
0307_PRNT_L_41.png,1,L,0307_41
0307_PRNT_L_42.png,1,L,0307_42
0307_PRNT_L_4.png,1,L,0307_4
0307_PRNT_L_5.png,1,L,0307_5
0307_PRNT_L_6.png,1,L,0307_6
0307_PRNT_L_7.png,1,L,0307_7
0307_PRNT_L_8.png,1,L,0307_8
0307_PRNT_L_9.png,1,L,0307_9
0307_PRNT_R_10.png,1,R,0307_10
0307_PRNT_R_11.png,1,R,0307_11
0307_PRNT_R_12.png,1,R,0307_12
0307_PRNT_R_13.png,1,R,0307_13
0307_PRNT_R_14.png,1,R,0307_14
0307_PRNT_R_15.png,1,R,0307_15
0307_PRNT_R_16.png,1,R,0307_16
0307_PRNT_R_17.png,1,R,0307_17
0307_PRNT_R_18.png,1,R,0307_18
0307_PRNT_R_19.png,1,R,0307_19
0307_PRNT_R_1.png,1,R,0307_1
0307_PRNT_R_20.png,1,R,0307_20
0307_PRNT_R_21.png,1,R,0307_21
0307_PRNT_R_22.png,1,R,0307_22
0307_PRNT_R_23.png,1,R,0307_23
0307_PRNT_R_24.png,1,R,0307_24
0307_PRNT_R_25.png,1,R,0307_25
0307_PRNT_R_26.png,1,R,0307_26
0307_PRNT_R_27.png,1,R,0307_27
0307_PRNT_R_28.png,1,R,0307_28
0307_PRNT_R_29.png,1,R,0307_29
0307_PRNT_R_2.png,1,R,0307_2
0307_PRNT_R_30.png,1,R,0307_30
0307_PRNT_R_31.png,1,R,0307_31
0307_PRNT_R_32.png,1,R,0307_32
0307_PRNT_R_33.png,1,R,0307_33
0307_PRNT_R_34.png,1,R,0307_34
0307_PRNT_R_35.png,1,R,0307_35
0307_PRNT_R_36.png,1,R,0307_36
0307_PRNT_R_37.png,1,R,0307_37
0307_PRNT_R_38.png,1,R,0307_38
0307_PRNT_R_39.png,1,R,0307_39
0307_PRNT_R_3.png,1,R,0307_3
0307_PRNT_R_40.png,1,R,0307_40
0307_PRNT_R_41.png,1,R,0307_41
0307_PRNT_R_42.png,1,R,0307_42
0307_PRNT_R_43.png,1,R,0307_43
0307_PRNT_R_44.png,1,R,0307_44
0307_PRNT_R_4.png,1,R,0307_4
0307_PRNT_R_5.png,1,R,0307_5
0307_PRNT_R_6.png,1,R,0307_6
0307_PRNT_R_7.png,1,R,0307_7
0307_PRNT_R_8.png,1,R,0307_8
0307_PRNT_R_9.png,1,R,0307_9
0307_REAL_L_10.png,0,L,0307_10
0307_REAL_L_11.png,0,L,0307_11
0307_REAL_L_12.png,0,L,0307_12
0307_REAL_L_13.png,0,L,0307_13
0307_REAL_L_14.png,0,L,0307_14
0307_REAL_L_15.png,0,L,0307_15
0307_REAL_L_16.png,0,L,0307_16
0307_REAL_L_17.png,0,L,0307_17
0307_REAL_L_18.png,0,L,0307_18
0307_REAL_L_19.png,0,L,0307_19
0307_REAL_L_1.png,0,L,0307_1
0307_REAL_L_20.png,0,L,0307_20
0307_REAL_L_2.png,0,L,0307_2
0307_REAL_L_3.png,0,L,0307_3
0307_REAL_L_4.png,0,L,0307_4
0307_REAL_L_5.png,0,L,0307_5
0307_REAL_L_6.png,0,L,0307_6
0307_REAL_L_7.png,0,L,0307_7
0307_REAL_L_8.png,0,L,0307_8
0307_REAL_L_9.png,0,L,0307_9
0307_REAL_R_10.png,0,R,0307_10
0307_REAL_R_11.png,0,R,0307_11
0307_REAL_R_12.png,0,R,0307_12
0307_REAL_R_13.png,0,R,0307_13
0307_REAL_R_14.png,0,R,0307_14
0307_REAL_R_15.png,0,R,0307_15
0307_REAL_R_16.png,0,R,0307_16
0307_REAL_R_17.png,0,R,0307_17
0307_REAL_R_18.png,0,R,0307_18
0307_REAL_R_19.png,0,R,0307_19
0307_REAL_R_1.png,0,R,0307_1
0307_REAL_R_20.png,0,R,0307_20
0307_REAL_R_2.png,0,R,0307_2
0307_REAL_R_3.png,0,R,0307_3
0307_REAL_R_4.png,0,R,0307_4
0307_REAL_R_5.png,0,R,0307_5
0307_REAL_R_6.png,0,R,0307_6
0307_REAL_R_7.png,0,R,0307_7
0307_REAL_R_8.png,0,R,0307_8
0307_REAL_R_9.png,0,R,0307_9
0308_PRNT_L_10.png,1,L,0308_10
0308_PRNT_L_11.png,1,L,0308_11
0308_PRNT_L_12.png,1,L,0308_12
0308_PRNT_L_13.png,1,L,0308_13
0308_PRNT_L_14.png,1,L,0308_14
0308_PRNT_L_15.png,1,L,0308_15
0308_PRNT_L_16.png,1,L,0308_16
0308_PRNT_L_17.png,1,L,0308_17
0308_PRNT_L_18.png,1,L,0308_18
0308_PRNT_L_19.png,1,L,0308_19
0308_PRNT_L_1.png,1,L,0308_1
0308_PRNT_L_20.png,1,L,0308_20
0308_PRNT_L_21.png,1,L,0308_21
0308_PRNT_L_22.png,1,L,0308_22
0308_PRNT_L_23.png,1,L,0308_23
0308_PRNT_L_24.png,1,L,0308_24
0308_PRNT_L_25.png,1,L,0308_25
0308_PRNT_L_26.png,1,L,0308_26
0308_PRNT_L_27.png,1,L,0308_27
0308_PRNT_L_28.png,1,L,0308_28
0308_PRNT_L_29.png,1,L,0308_29
0308_PRNT_L_2.png,1,L,0308_2
0308_PRNT_L_30.png,1,L,0308_30
0308_PRNT_L_31.png,1,L,0308_31
0308_PRNT_L_32.png,1,L,0308_32
0308_PRNT_L_33.png,1,L,0308_33
0308_PRNT_L_34.png,1,L,0308_34
0308_PRNT_L_35.png,1,L,0308_35
0308_PRNT_L_36.png,1,L,0308_36
0308_PRNT_L_37.png,1,L,0308_37
0308_PRNT_L_38.png,1,L,0308_38
0308_PRNT_L_39.png,1,L,0308_39
0308_PRNT_L_3.png,1,L,0308_3
0308_PRNT_L_40.png,1,L,0308_40
0308_PRNT_L_4.png,1,L,0308_4
0308_PRNT_L_5.png,1,L,0308_5
0308_PRNT_L_6.png,1,L,0308_6
0308_PRNT_L_7.png,1,L,0308_7
0308_PRNT_L_8.png,1,L,0308_8
0308_PRNT_L_9.png,1,L,0308_9
0308_PRNT_R_10.png,1,R,0308_10
0308_PRNT_R_11.png,1,R,0308_11
0308_PRNT_R_12.png,1,R,0308_12
0308_PRNT_R_13.png,1,R,0308_13
0308_PRNT_R_14.png,1,R,0308_14
0308_PRNT_R_15.png,1,R,0308_15
0308_PRNT_R_16.png,1,R,0308_16
0308_PRNT_R_17.png,1,R,0308_17
0308_PRNT_R_18.png,1,R,0308_18
0308_PRNT_R_19.png,1,R,0308_19
0308_PRNT_R_1.png,1,R,0308_1
0308_PRNT_R_20.png,1,R,0308_20
0308_PRNT_R_21.png,1,R,0308_21
0308_PRNT_R_22.png,1,R,0308_22
0308_PRNT_R_23.png,1,R,0308_23
0308_PRNT_R_24.png,1,R,0308_24
0308_PRNT_R_25.png,1,R,0308_25
0308_PRNT_R_26.png,1,R,0308_26
0308_PRNT_R_27.png,1,R,0308_27
0308_PRNT_R_28.png,1,R,0308_28
0308_PRNT_R_29.png,1,R,0308_29
0308_PRNT_R_2.png,1,R,0308_2
0308_PRNT_R_30.png,1,R,0308_30
0308_PRNT_R_31.png,1,R,0308_31
0308_PRNT_R_32.png,1,R,0308_32
0308_PRNT_R_33.png,1,R,0308_33
0308_PRNT_R_34.png,1,R,0308_34
0308_PRNT_R_35.png,1,R,0308_35
0308_PRNT_R_36.png,1,R,0308_36
0308_PRNT_R_37.png,1,R,0308_37
0308_PRNT_R_38.png,1,R,0308_38
0308_PRNT_R_39.png,1,R,0308_39
0308_PRNT_R_3.png,1,R,0308_3
0308_PRNT_R_40.png,1,R,0308_40
0308_PRNT_R_4.png,1,R,0308_4
0308_PRNT_R_5.png,1,R,0308_5
0308_PRNT_R_6.png,1,R,0308_6
0308_PRNT_R_7.png,1,R,0308_7
0308_PRNT_R_8.png,1,R,0308_8
0308_PRNT_R_9.png,1,R,0308_9
0308_REAL_L_10.png,0,L,0308_10
0308_REAL_L_11.png,0,L,0308_11
0308_REAL_L_12.png,0,L,0308_12
0308_REAL_L_13.png,0,L,0308_13
0308_REAL_L_14.png,0,L,0308_14
0308_REAL_L_15.png,0,L,0308_15
0308_REAL_L_16.png,0,L,0308_16
0308_REAL_L_17.png,0,L,0308_17
0308_REAL_L_18.png,0,L,0308_18
0308_REAL_L_19.png,0,L,0308_19
0308_REAL_L_1.png,0,L,0308_1
0308_REAL_L_20.png,0,L,0308_20
0308_REAL_L_2.png,0,L,0308_2
0308_REAL_L_3.png,0,L,0308_3
0308_REAL_L_4.png,0,L,0308_4
0308_REAL_L_5.png,0,L,0308_5
0308_REAL_L_6.png,0,L,0308_6
0308_REAL_L_7.png,0,L,0308_7
0308_REAL_L_8.png,0,L,0308_8
0308_REAL_L_9.png,0,L,0308_9
0308_REAL_R_10.png,0,R,0308_10
0308_REAL_R_11.png,0,R,0308_11
0308_REAL_R_12.png,0,R,0308_12
0308_REAL_R_13.png,0,R,0308_13
0308_REAL_R_14.png,0,R,0308_14
0308_REAL_R_15.png,0,R,0308_15
0308_REAL_R_16.png,0,R,0308_16
0308_REAL_R_17.png,0,R,0308_17
0308_REAL_R_18.png,0,R,0308_18
0308_REAL_R_19.png,0,R,0308_19
0308_REAL_R_1.png,0,R,0308_1
0308_REAL_R_20.png,0,R,0308_20
0308_REAL_R_2.png,0,R,0308_2
0308_REAL_R_3.png,0,R,0308_3
0308_REAL_R_4.png,0,R,0308_4
0308_REAL_R_5.png,0,R,0308_5
0308_REAL_R_6.png,0,R,0308_6
0308_REAL_R_7.png,0,R,0308_7
0308_REAL_R_8.png,0,R,0308_8
0308_REAL_R_9.png,0,R,0308_9
